model,prompt_family,init_type,condition_type,round,fact_type,coarse_group,n_facts,survival_rate,survival_score_mean,ci_low,ci_high
qwen,general_task_aware,NARRATIVE_HEAVY,needed,5,COMPLETED_SUBTASK,TASK_STATE,3,0.3333333333333333,0.3333333333333333,0.0,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,5,ENVIRONMENT_STATE,TASK_STATE,1,1.0,1.0,1.0,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,5,EXACT_IDENTIFIER,EXECUTABLE,12,0.75,0.75,0.5,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,5,NARRATIVE_PROGRESS,NARRATIVE,2,0.0,0.0,0.0,0.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,5,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,16,0.1875,0.1875,0.0,0.375
qwen,general_task_aware,NARRATIVE_HEAVY,needed,5,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,6,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,5,RUNTIME_VARIABLE,EXECUTABLE,16,0.5,0.5,0.25,0.75
qwen,general_task_aware,NARRATIVE_HEAVY,needed,6,ACTION_OUTCOME,EXECUTABLE,4,0.75,0.75,0.25,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,6,API_SCHEMA_OR_PARAMETER,EXECUTABLE,14,0.35714285714285715,0.35714285714285715,0.14285714285714285,0.5714285714285714
qwen,general_task_aware,NARRATIVE_HEAVY,needed,6,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,20,0.35,0.35,0.15,0.55
qwen,general_task_aware,NARRATIVE_HEAVY,needed,6,COMPLETED_SUBTASK,TASK_STATE,3,0.6666666666666666,0.6666666666666666,0.0,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,6,ENVIRONMENT_STATE,TASK_STATE,1,1.0,1.0,1.0,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,6,EXACT_IDENTIFIER,EXECUTABLE,12,0.6666666666666666,0.6666666666666666,0.4166666666666667,0.9166666666666666
qwen,general_task_aware,NARRATIVE_HEAVY,needed,6,NARRATIVE_PROGRESS,NARRATIVE,2,0.0,0.0,0.0,0.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,6,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,16,0.1875,0.1875,0.0,0.375
qwen,general_task_aware,NARRATIVE_HEAVY,needed,6,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,6,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,6,RUNTIME_VARIABLE,EXECUTABLE,16,0.5,0.5,0.25,0.75
qwen,general_task_aware,RAW_FULL,needed,0,ACTION_OUTCOME,EXECUTABLE,13,1.0,1.0,1.0,1.0
qwen,general_task_aware,RAW_FULL,needed,0,API_SCHEMA_OR_PARAMETER,EXECUTABLE,41,0.975609756097561,0.975609756097561,0.926829268292683,1.0
qwen,general_task_aware,RAW_FULL,needed,0,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,50,1.0,1.0,1.0,1.0
qwen,general_task_aware,RAW_FULL,needed,0,COMPLETED_SUBTASK,TASK_STATE,6,1.0,1.0,1.0,1.0
qwen,general_task_aware,RAW_FULL,needed,0,ENVIRONMENT_STATE,TASK_STATE,2,1.0,1.0,1.0,1.0
qwen,general_task_aware,RAW_FULL,needed,0,EXACT_IDENTIFIER,EXECUTABLE,28,0.9285714285714286,0.9285714285714286,0.8214285714285714,1.0
qwen,general_task_aware,RAW_FULL,needed,0,NARRATIVE_GOAL,NARRATIVE,2,1.0,1.0,1.0,1.0
qwen,general_task_aware,RAW_FULL,needed,0,NARRATIVE_PROGRESS,NARRATIVE,6,0.8333333333333334,0.8333333333333334,0.5,1.0
qwen,general_task_aware,RAW_FULL,needed,0,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,40,1.0,1.0,1.0,1.0
qwen,general_task_aware,RAW_FULL,needed,0,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,12,0.8333333333333334,0.8333333333333334,0.5833333333333334,1.0
qwen,general_task_aware,RAW_FULL,needed,0,RUNTIME_VARIABLE,EXECUTABLE,42,0.9761904761904762,0.9761904761904762,0.9285714285714286,1.0
qwen,general_task_aware,RAW_FULL,needed,1,ACTION_OUTCOME,EXECUTABLE,13,0.7692307692307693,0.7692307692307693,0.5384615384615384,1.0
qwen,general_task_aware,RAW_FULL,needed,1,API_SCHEMA_OR_PARAMETER,EXECUTABLE,41,0.5609756097560976,0.5609756097560976,0.4146341463414634,0.7073170731707317
qwen,general_task_aware,RAW_FULL,needed,1,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,50,0.56,0.56,0.42,0.6904999999999996
qwen,general_task_aware,RAW_FULL,needed,1,COMPLETED_SUBTASK,TASK_STATE,6,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0
qwen,general_task_aware,RAW_FULL,needed,1,ENVIRONMENT_STATE,TASK_STATE,2,0.0,0.0,0.0,0.0
qwen,general_task_aware,RAW_FULL,needed,1,EXACT_IDENTIFIER,EXECUTABLE,28,0.8214285714285714,0.8214285714285714,0.6785714285714286,0.9642857142857143
qwen,general_task_aware,RAW_FULL,needed,1,NARRATIVE_GOAL,NARRATIVE,2,0.5,0.5,0.0,1.0
qwen,general_task_aware,RAW_FULL,needed,1,NARRATIVE_PROGRESS,NARRATIVE,6,0.0,0.0,0.0,0.0
qwen,general_task_aware,RAW_FULL,needed,1,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,40,0.175,0.1625,0.075,0.3
qwen,general_task_aware,RAW_FULL,needed,1,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,12,0.6666666666666666,0.6666666666666666,0.4166666666666667,0.9166666666666666
qwen,general_task_aware,RAW_FULL,needed,1,RUNTIME_VARIABLE,EXECUTABLE,42,0.6190476190476191,0.6190476190476191,0.4636904761904762,0.7380952380952381
qwen,general_task_aware,RAW_FULL,needed,2,ACTION_OUTCOME,EXECUTABLE,13,0.5384615384615384,0.5384615384615384,0.3076923076923077,0.7692307692307693
qwen,general_task_aware,RAW_FULL,needed,2,API_SCHEMA_OR_PARAMETER,EXECUTABLE,41,0.4878048780487805,0.4878048780487805,0.34146341463414637,0.6341463414634146
qwen,general_task_aware,RAW_FULL,needed,2,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,50,0.48,0.48,0.34,0.62
qwen,general_task_aware,RAW_FULL,needed,2,COMPLETED_SUBTASK,TASK_STATE,6,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0
qwen,general_task_aware,RAW_FULL,needed,2,ENVIRONMENT_STATE,TASK_STATE,2,0.0,0.0,0.0,0.0
qwen,general_task_aware,RAW_FULL,needed,2,EXACT_IDENTIFIER,EXECUTABLE,28,0.6071428571428571,0.6071428571428571,0.42857142857142855,0.7857142857142857
qwen,general_task_aware,RAW_FULL,needed,2,NARRATIVE_GOAL,NARRATIVE,2,0.5,0.5,0.0,1.0
qwen,general_task_aware,RAW_FULL,needed,2,NARRATIVE_PROGRESS,NARRATIVE,6,0.16666666666666666,0.08333333333333333,0.0,0.5
qwen,general_task_aware,RAW_FULL,needed,2,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,40,0.15,0.15,0.05,0.25
qwen,general_task_aware,RAW_FULL,needed,2,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,12,0.6666666666666666,0.6666666666666666,0.4166666666666667,0.9166666666666666
qwen,general_task_aware,RAW_FULL,needed,2,RUNTIME_VARIABLE,EXECUTABLE,42,0.6666666666666666,0.6666666666666666,0.5238095238095238,0.8095238095238095
qwen,general_task_aware,RAW_FULL,needed,3,ACTION_OUTCOME,EXECUTABLE,13,0.6153846153846154,0.6153846153846154,0.3076923076923077,0.8461538461538461
qwen,general_task_aware,RAW_FULL,needed,3,API_SCHEMA_OR_PARAMETER,EXECUTABLE,41,0.4878048780487805,0.4878048780487805,0.34146341463414637,0.6469512195121946
qwen,general_task_aware,RAW_FULL,needed,3,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,50,0.48,0.48,0.34,0.62
qwen,general_task_aware,RAW_FULL,needed,3,COMPLETED_SUBTASK,TASK_STATE,6,0.5,0.5,0.16666666666666666,0.8333333333333334
qwen,general_task_aware,RAW_FULL,needed,3,ENVIRONMENT_STATE,TASK_STATE,2,0.0,0.0,0.0,0.0
qwen,general_task_aware,RAW_FULL,needed,3,EXACT_IDENTIFIER,EXECUTABLE,28,0.6428571428571429,0.6428571428571429,0.4642857142857143,0.8214285714285714
qwen,general_task_aware,RAW_FULL,needed,3,NARRATIVE_GOAL,NARRATIVE,2,0.5,0.5,0.0,1.0
qwen,general_task_aware,RAW_FULL,needed,3,NARRATIVE_PROGRESS,NARRATIVE,6,0.16666666666666666,0.16666666666666666,0.0,0.5
qwen,general_task_aware,RAW_FULL,needed,3,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,40,0.175,0.175,0.075,0.3
qwen,general_task_aware,RAW_FULL,needed,3,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,12,0.6666666666666666,0.6666666666666666,0.4166666666666667,0.9166666666666666
qwen,general_task_aware,RAW_FULL,needed,3,RUNTIME_VARIABLE,EXECUTABLE,42,0.5476190476190477,0.5476190476190477,0.40476190476190477,0.6904761904761905
qwen,general_task_aware,RAW_FULL,needed,4,ACTION_OUTCOME,EXECUTABLE,13,0.5384615384615384,0.5384615384615384,0.3076923076923077,0.7692307692307693
qwen,general_task_aware,RAW_FULL,needed,4,API_SCHEMA_OR_PARAMETER,EXECUTABLE,41,0.4878048780487805,0.4878048780487805,0.3170731707317073,0.6341463414634146
qwen,general_task_aware,RAW_FULL,needed,4,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,50,0.48,0.48,0.34,0.62
qwen,general_task_aware,RAW_FULL,needed,4,COMPLETED_SUBTASK,TASK_STATE,6,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0
qwen,general_task_aware,RAW_FULL,needed,4,ENVIRONMENT_STATE,TASK_STATE,2,0.0,0.0,0.0,0.0
qwen,general_task_aware,RAW_FULL,needed,4,EXACT_IDENTIFIER,EXECUTABLE,28,0.6071428571428571,0.6071428571428571,0.4098214285714286,0.7857142857142857
qwen,general_task_aware,RAW_FULL,needed,4,NARRATIVE_GOAL,NARRATIVE,2,0.5,0.5,0.0,1.0
qwen,general_task_aware,RAW_FULL,needed,4,NARRATIVE_PROGRESS,NARRATIVE,6,0.16666666666666666,0.16666666666666666,0.0,0.5
qwen,general_task_aware,RAW_FULL,needed,4,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,40,0.2,0.2,0.1,0.325
qwen,general_task_aware,RAW_FULL,needed,4,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,12,0.5833333333333334,0.5833333333333334,0.25,0.8333333333333334
qwen,general_task_aware,RAW_FULL,needed,4,RUNTIME_VARIABLE,EXECUTABLE,42,0.5952380952380952,0.5952380952380952,0.42857142857142855,0.7380952380952381
qwen,general_task_aware,RAW_FULL,needed,5,ACTION_OUTCOME,EXECUTABLE,13,0.5384615384615384,0.5384615384615384,0.3076923076923077,0.7692307692307693
qwen,general_task_aware,RAW_FULL,needed,5,API_SCHEMA_OR_PARAMETER,EXECUTABLE,41,0.4878048780487805,0.4878048780487805,0.34146341463414637,0.6341463414634146
qwen,general_task_aware,RAW_FULL,needed,5,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,50,0.48,0.48,0.34,0.62
qwen,general_task_aware,RAW_FULL,needed,5,COMPLETED_SUBTASK,TASK_STATE,6,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0
qwen,general_task_aware,RAW_FULL,needed,5,ENVIRONMENT_STATE,TASK_STATE,2,0.0,0.0,0.0,0.0
qwen,general_task_aware,RAW_FULL,needed,5,EXACT_IDENTIFIER,EXECUTABLE,28,0.6428571428571429,0.6428571428571429,0.4642857142857143,0.8214285714285714
qwen,general_task_aware,RAW_FULL,needed,5,NARRATIVE_GOAL,NARRATIVE,2,0.5,0.5,0.0,1.0
qwen,general_task_aware,RAW_FULL,needed,5,NARRATIVE_PROGRESS,NARRATIVE,6,0.0,0.0,0.0,0.0
qwen,general_task_aware,RAW_FULL,needed,5,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,40,0.175,0.175,0.075,0.3
qwen,general_task_aware,RAW_FULL,needed,5,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,12,0.5833333333333334,0.5833333333333334,0.3333333333333333,0.8333333333333334
qwen,general_task_aware,RAW_FULL,needed,5,RUNTIME_VARIABLE,EXECUTABLE,42,0.5238095238095238,0.5238095238095238,0.38095238095238093,0.6666666666666666
qwen,general_task_aware,RAW_FULL,needed,6,ACTION_OUTCOME,EXECUTABLE,13,0.5384615384615384,0.5384615384615384,0.23076923076923078,0.8461538461538461
qwen,general_task_aware,RAW_FULL,needed,6,API_SCHEMA_OR_PARAMETER,EXECUTABLE,41,0.4878048780487805,0.4878048780487805,0.34146341463414637,0.6341463414634146
qwen,general_task_aware,RAW_FULL,needed,6,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,50,0.48,0.48,0.34,0.6
qwen,general_task_aware,RAW_FULL,needed,6,COMPLETED_SUBTASK,TASK_STATE,6,0.5,0.5,0.16666666666666666,0.8333333333333334
qwen,general_task_aware,RAW_FULL,needed,6,ENVIRONMENT_STATE,TASK_STATE,2,0.0,0.0,0.0,0.0
qwen,general_task_aware,RAW_FULL,needed,6,EXACT_IDENTIFIER,EXECUTABLE,28,0.6071428571428571,0.6071428571428571,0.42857142857142855,0.7857142857142857
qwen,general_task_aware,RAW_FULL,needed,6,NARRATIVE_GOAL,NARRATIVE,2,0.5,0.5,0.0,1.0
qwen,general_task_aware,RAW_FULL,needed,6,NARRATIVE_PROGRESS,NARRATIVE,6,0.0,0.0,0.0,0.0
qwen,general_task_aware,RAW_FULL,needed,6,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,40,0.15,0.15,0.05,0.275
qwen,general_task_aware,RAW_FULL,needed,6,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,12,0.6666666666666666,0.6666666666666666,0.4166666666666667,0.9166666666666666
qwen,general_task_aware,RAW_FULL,needed,6,RUNTIME_VARIABLE,EXECUTABLE,42,0.5476190476190477,0.5476190476190477,0.3922619047619048,0.7142857142857143
qwen,general_task_aware,RAW_FULL,unneeded,0,ACTION_OUTCOME,EXECUTABLE,9,1.0,1.0,1.0,1.0
qwen,general_task_aware,RAW_FULL,unneeded,0,API_SCHEMA_OR_PARAMETER,EXECUTABLE,27,0.9629629629629629,0.9629629629629629,0.8888888888888888,1.0
qwen,general_task_aware,RAW_FULL,unneeded,0,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,30,1.0,1.0,1.0,1.0
qwen,general_task_aware,RAW_FULL,unneeded,0,COMPLETED_SUBTASK,TASK_STATE,3,1.0,1.0,1.0,1.0
qwen,general_task_aware,RAW_FULL,unneeded,0,ENVIRONMENT_STATE,TASK_STATE,1,1.0,1.0,1.0,1.0
qwen,general_task_aware,RAW_FULL,unneeded,0,EXACT_IDENTIFIER,EXECUTABLE,16,0.9375,0.9375,0.8125,1.0
qwen,general_task_aware,RAW_FULL,unneeded,0,NARRATIVE_GOAL,NARRATIVE,2,1.0,1.0,1.0,1.0
qwen,general_task_aware,RAW_FULL,unneeded,0,NARRATIVE_PROGRESS,NARRATIVE,4,0.75,0.75,0.25,1.0
qwen,general_task_aware,RAW_FULL,unneeded,0,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,24,1.0,1.0,1.0,1.0
qwen,general_task_aware,RAW_FULL,unneeded,0,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,6,0.8333333333333334,0.8333333333333334,0.5,1.0
qwen,general_task_aware,RAW_FULL,unneeded,0,RUNTIME_VARIABLE,EXECUTABLE,26,0.9615384615384616,0.9615384615384616,0.8846153846153846,1.0
qwen,general_task_aware,RAW_FULL,unneeded,1,ACTION_OUTCOME,EXECUTABLE,9,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0
qwen,general_task_aware,RAW_FULL,unneeded,1,API_SCHEMA_OR_PARAMETER,EXECUTABLE,27,0.2962962962962963,0.2962962962962963,0.14814814814814814,0.48148148148148145
qwen,general_task_aware,RAW_FULL,unneeded,1,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,30,0.4,0.4,0.23333333333333334,0.5666666666666667
qwen,general_task_aware,RAW_FULL,unneeded,1,COMPLETED_SUBTASK,TASK_STATE,3,0.3333333333333333,0.3333333333333333,0.0,1.0
qwen,general_task_aware,RAW_FULL,unneeded,1,ENVIRONMENT_STATE,TASK_STATE,1,0.0,0.0,0.0,0.0
qwen,general_task_aware,RAW_FULL,unneeded,1,EXACT_IDENTIFIER,EXECUTABLE,16,0.6875,0.6875,0.4375,0.875
qwen,general_task_aware,RAW_FULL,unneeded,1,NARRATIVE_GOAL,NARRATIVE,2,0.5,0.5,0.0,1.0
qwen,general_task_aware,RAW_FULL,unneeded,1,NARRATIVE_PROGRESS,NARRATIVE,4,0.0,0.0,0.0,0.0
qwen,general_task_aware,RAW_FULL,unneeded,1,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,24,0.041666666666666664,0.0,0.0,0.125
qwen,general_task_aware,RAW_FULL,unneeded,1,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,6,0.8333333333333334,0.8333333333333334,0.5,1.0
qwen,general_task_aware,RAW_FULL,unneeded,1,RUNTIME_VARIABLE,EXECUTABLE,26,0.5,0.5,0.3076923076923077,0.6923076923076923
qwen,general_task_aware,RAW_FULL,unneeded,2,ACTION_OUTCOME,EXECUTABLE,9,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0
qwen,general_task_aware,RAW_FULL,unneeded,2,API_SCHEMA_OR_PARAMETER,EXECUTABLE,27,0.2222222222222222,0.2222222222222222,0.07407407407407407,0.4074074074074074
qwen,general_task_aware,RAW_FULL,unneeded,2,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,30,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.4841666666666659
qwen,general_task_aware,RAW_FULL,unneeded,2,COMPLETED_SUBTASK,TASK_STATE,3,0.3333333333333333,0.3333333333333333,0.0,1.0
qwen,general_task_aware,RAW_FULL,unneeded,2,ENVIRONMENT_STATE,TASK_STATE,1,0.0,0.0,0.0,0.0
qwen,general_task_aware,RAW_FULL,unneeded,2,EXACT_IDENTIFIER,EXECUTABLE,16,0.5625,0.5625,0.3125,0.8125
qwen,general_task_aware,RAW_FULL,unneeded,2,NARRATIVE_GOAL,NARRATIVE,2,0.5,0.5,0.0,1.0
qwen,general_task_aware,RAW_FULL,unneeded,2,NARRATIVE_PROGRESS,NARRATIVE,4,0.0,0.0,0.0,0.0
qwen,general_task_aware,RAW_FULL,unneeded,2,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,24,0.041666666666666664,0.041666666666666664,0.0,0.125
qwen,general_task_aware,RAW_FULL,unneeded,2,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,6,0.5,0.5,0.16666666666666666,0.8333333333333334
qwen,general_task_aware,RAW_FULL,unneeded,2,RUNTIME_VARIABLE,EXECUTABLE,26,0.46153846153846156,0.46153846153846156,0.2692307692307692,0.6538461538461539
qwen,general_task_aware,RAW_FULL,unneeded,3,ACTION_OUTCOME,EXECUTABLE,9,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.9472222222222196
qwen,general_task_aware,RAW_FULL,unneeded,3,API_SCHEMA_OR_PARAMETER,EXECUTABLE,27,0.18518518518518517,0.18518518518518517,0.07407407407407407,0.3333333333333333
qwen,general_task_aware,RAW_FULL,unneeded,3,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,30,0.26666666666666666,0.26666666666666666,0.1,0.43333333333333335
qwen,general_task_aware,RAW_FULL,unneeded,3,COMPLETED_SUBTASK,TASK_STATE,3,0.3333333333333333,0.3333333333333333,0.0,1.0
qwen,general_task_aware,RAW_FULL,unneeded,3,ENVIRONMENT_STATE,TASK_STATE,1,0.0,0.0,0.0,0.0
qwen,general_task_aware,RAW_FULL,unneeded,3,EXACT_IDENTIFIER,EXECUTABLE,16,0.4375,0.4375,0.1875,0.6875
qwen,general_task_aware,RAW_FULL,unneeded,3,NARRATIVE_GOAL,NARRATIVE,2,0.5,0.5,0.0,1.0
qwen,general_task_aware,RAW_FULL,unneeded,3,NARRATIVE_PROGRESS,NARRATIVE,4,0.0,0.0,0.0,0.0
qwen,general_task_aware,RAW_FULL,unneeded,3,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,24,0.041666666666666664,0.041666666666666664,0.0,0.125
qwen,general_task_aware,RAW_FULL,unneeded,3,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,6,0.5,0.5,0.0,0.8333333333333334
qwen,general_task_aware,RAW_FULL,unneeded,3,RUNTIME_VARIABLE,EXECUTABLE,26,0.4230769230769231,0.4230769230769231,0.23076923076923078,0.6153846153846154
qwen,general_task_aware,RAW_FULL,unneeded,4,ACTION_OUTCOME,EXECUTABLE,9,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0
qwen,general_task_aware,RAW_FULL,unneeded,4,API_SCHEMA_OR_PARAMETER,EXECUTABLE,27,0.18518518518518517,0.18518518518518517,0.037037037037037035,0.3333333333333333
qwen,general_task_aware,RAW_FULL,unneeded,4,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,30,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.4
qwen,general_task_aware,RAW_FULL,unneeded,4,COMPLETED_SUBTASK,TASK_STATE,3,0.3333333333333333,0.3333333333333333,0.0,1.0
qwen,general_task_aware,RAW_FULL,unneeded,4,ENVIRONMENT_STATE,TASK_STATE,1,0.0,0.0,0.0,0.0
qwen,general_task_aware,RAW_FULL,unneeded,4,EXACT_IDENTIFIER,EXECUTABLE,16,0.4375,0.4375,0.1875,0.6875
qwen,general_task_aware,RAW_FULL,unneeded,4,NARRATIVE_GOAL,NARRATIVE,2,0.5,0.5,0.0,1.0
qwen,general_task_aware,RAW_FULL,unneeded,4,NARRATIVE_PROGRESS,NARRATIVE,4,0.0,0.0,0.0,0.0
qwen,general_task_aware,RAW_FULL,unneeded,4,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,24,0.041666666666666664,0.041666666666666664,0.0,0.125
qwen,general_task_aware,RAW_FULL,unneeded,4,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,6,0.5,0.5,0.16666666666666666,0.8333333333333334
qwen,general_task_aware,RAW_FULL,unneeded,4,RUNTIME_VARIABLE,EXECUTABLE,26,0.4230769230769231,0.4230769230769231,0.23076923076923078,0.5971153846153837
qwen,general_task_aware,RAW_FULL,unneeded,5,ACTION_OUTCOME,EXECUTABLE,9,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0
qwen,general_task_aware,RAW_FULL,unneeded,5,API_SCHEMA_OR_PARAMETER,EXECUTABLE,27,0.18518518518518517,0.18518518518518517,0.07407407407407407,0.3333333333333333
qwen,general_task_aware,RAW_FULL,unneeded,5,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,30,0.26666666666666666,0.26666666666666666,0.11583333333333339,0.43333333333333335
qwen,general_task_aware,RAW_FULL,unneeded,5,COMPLETED_SUBTASK,TASK_STATE,3,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666
qwen,general_task_aware,RAW_FULL,unneeded,5,ENVIRONMENT_STATE,TASK_STATE,1,0.0,0.0,0.0,0.0
qwen,general_task_aware,RAW_FULL,unneeded,5,EXACT_IDENTIFIER,EXECUTABLE,16,0.375,0.375,0.1875,0.625
qwen,general_task_aware,RAW_FULL,unneeded,5,NARRATIVE_GOAL,NARRATIVE,2,0.5,0.5,0.0,1.0
qwen,general_task_aware,RAW_FULL,unneeded,5,NARRATIVE_PROGRESS,NARRATIVE,4,0.0,0.0,0.0,0.0
qwen,general_task_aware,RAW_FULL,unneeded,5,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,24,0.041666666666666664,0.041666666666666664,0.0,0.125
qwen,general_task_aware,RAW_FULL,unneeded,5,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,6,0.5,0.5,0.16666666666666666,0.8333333333333334
qwen,general_task_aware,RAW_FULL,unneeded,5,RUNTIME_VARIABLE,EXECUTABLE,26,0.38461538461538464,0.38461538461538464,0.19230769230769232,0.5769230769230769
qwen,general_task_aware,RAW_FULL,unneeded,6,ACTION_OUTCOME,EXECUTABLE,9,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0
qwen,general_task_aware,RAW_FULL,unneeded,6,API_SCHEMA_OR_PARAMETER,EXECUTABLE,27,0.18518518518518517,0.18518518518518517,0.037037037037037035,0.3333333333333333
qwen,general_task_aware,RAW_FULL,unneeded,6,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,30,0.26666666666666666,0.26666666666666666,0.1,0.4
qwen,general_task_aware,RAW_FULL,unneeded,6,COMPLETED_SUBTASK,TASK_STATE,3,0.3333333333333333,0.3333333333333333,0.0,1.0
qwen,general_task_aware,RAW_FULL,unneeded,6,ENVIRONMENT_STATE,TASK_STATE,1,0.0,0.0,0.0,0.0
qwen,general_task_aware,RAW_FULL,unneeded,6,EXACT_IDENTIFIER,EXECUTABLE,16,0.375,0.375,0.125,0.625
qwen,general_task_aware,RAW_FULL,unneeded,6,NARRATIVE_GOAL,NARRATIVE,2,0.5,0.5,0.0,1.0
qwen,general_task_aware,RAW_FULL,unneeded,6,NARRATIVE_PROGRESS,NARRATIVE,4,0.0,0.0,0.0,0.0
qwen,general_task_aware,RAW_FULL,unneeded,6,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,24,0.041666666666666664,0.041666666666666664,0.0,0.125
qwen,general_task_aware,RAW_FULL,unneeded,6,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,6,0.5,0.5,0.16666666666666666,0.8333333333333334
qwen,general_task_aware,RAW_FULL,unneeded,6,RUNTIME_VARIABLE,EXECUTABLE,26,0.38461538461538464,0.38461538461538464,0.19230769230769232,0.5769230769230769
